country_name,iso3,year,gov_expense_gdp_pct,gdp_usd,gov_expense_usd,population,idh
United States,USA,1998,18.7213313476373,9062817000000.0,1696680000000.0022,275854000,
United States,USA,1999,18.1044425330583,9631172000000.0,1743670000000.002,279040000,
United States,USA,2000,17.9265301408103,10250952000000.0,1837639999999.9963,282162411,
United States,USA,2001,19.5097642405274,10581929000000.0,2064509399999.9988,284968955,
United States,USA,2002,20.0840187506611,10929108000000.0,2195004100000.0024,287625193,
United States,USA,2003,20.6606182543458,11456450000000.0,2366973399999.9995,290107933,
United States,USA,2004,20.4485309067645,12217196000000.0,2498237099999.996,292805298,
United States,USA,2005,20.7451064662954,13039197000000.0,2704995299999.996,295516599,
United States,USA,2006,20.5951410085264,13815583000000.0,2845338800000.002,298379912,
United States,USA,2007,20.8646436963685,14474228000000.0,3019996100000.0044,301231207,
United States,USA,2008,22.7876198166239,14769862000000.0,3365700000000.003,304093966,
United States,USA,2009,25.5765165335953,14478067000000.0,3702985200000.005,306771529,
United States,USA,2010,26.0545933672143,15048971000000.0,3920948200000.003,309378227,
United States,USA,2011,25.3456995286842,15599732000000.0,3953861199999.9985,311839461,
United States,USA,2012,23.9119039840728,16253970000000.0,3886633699999.998,314339099,
United States,USA,2013,22.8814639786791,16880683000000.0,3862547400000.0063,316726282,
United States,USA,2014,22.6100726834376,17608138000000.0,3981212799999.996,319257560,
United States,USA,2015,22.3735356601707,18295019000000.0,4093242600000.005,321815121,
United States,USA,2016,22.4159218391492,18804913000000.0,4215294600000.007,324353340,
United States,USA,2017,22.1406996557534,19612102000000.0,4342256600000.006,326608609,
United States,USA,2018,22.1694791125473,20656516000000.0,4579441999999.991,328529577,
United States,USA,2019,22.514337755714,21539982000000.0,4849584299999.999,330226227,
United States,USA,2020,31.8281473281133,21354105000000.0,6796616000000.009,331577720,
United States,USA,2021,31.3034760823272,23681171000000.0,7413029700000.006,332099760,
United States,USA,2022,24.658458048026,26006893000000.0,6412898800000.011,334017321,
United States,USA,2023,24.5133766239529,27720709000000.0,6795281800000.008,336806231,
United States,USA,2024,,29184890000000.0,,340110988,
